timestamp,operation,id,title,status,latency,score
2025-09-29T01:07:56,GET,68d9dbecf105e20b08bb77ca,would you give me examples of offsprings?,ERROR,0.0004,
2025-09-29T01:07:57,GET,68d9dbecf105e20b08bb77cb,Who are the greatest political leaders or historic,MISS,0.0231,0.1326
2025-09-29T01:07:57,GET,68d9dbecf105e20b08bb78a9,Just wanted to share this...?,MISS,0.0109,0.1426
2025-09-29T01:07:58,GET,68d9dbecf105e20b08bb78f6,Where can I find a fun job in Dallas?,MISS,0.0068,0.0
2025-09-29T01:07:58,GET,68d9dbecf105e20b08bb7828,im really confused?,MISS,0.0077,0.1351
2025-09-29T01:07:59,GET,68d9dbecf105e20b08bb78ac,"Which is regulation sized pool table 8"" or 7""?",MISS,0.0175,0.1162
2025-09-29T01:07:59,GET,68d9dbecf105e20b08bb789e,what machines do i need to start a wood manufactur,MISS,0.0056,0.1562
2025-09-29T01:07:59,GET,68d9dbecf105e20b08bb7874,"If you think someone is self harming, what should ",MISS,0.0157,0.3055
2025-09-29T01:08:01,GET,68d9dbecf105e20b08bb7813,Is Disney going to come out with a fairy tail ever,MISS,0.0089,0.2683
2025-09-29T01:08:03,GET,68d9dbecf105e20b08bb784f,Mountain Climbing advice needed.  Can a novice cli,MISS,0.0089,0.2147
2025-09-29T01:08:08,GET,68d9dbecf105e20b08bb78c9,Can someone explain that stupid PS 3 commercial wi,MISS,0.0137,0.148
2025-09-29T01:08:08,GET,68d9dbecf105e20b08bb78d1,Banking & Finance in relation to Development: thes,MISS,0.0132,0.0217
2025-09-29T01:08:09,GET,68d9dbecf105e20b08bb7854,Can I give her my number first?,MISS,0.0124,0.0438
2025-09-29T01:08:13,GET,68d9dbecf105e20b08bb784e,what do you say if you're a women having phone sex,MISS,0.0057,0.3214
2025-09-29T01:08:13,GET,68d9dbecf105e20b08bb7832,Palmer or Rivers?,MISS,0.0051,0.1542
2025-09-29T01:08:14,GET,68d9dbecf105e20b08bb7955,Think the Democrats are....?,MISS,0.0099,0.2881
2025-09-29T01:08:15,GET,68d9dbecf105e20b08bb7959,How do I get my site Listed under         guitar i,MISS,0.0128,0.149
2025-09-29T01:08:16,GET,68d9dbecf105e20b08bb78c1,Which channels show World Cup Games Arabic comment,MISS,0.0124,0.1393
2025-09-29T01:08:17,GET,68d9dbecf105e20b08bb7838,I need money for some hockey pads.  What's the bes,MISS,0.0114,0.0
2025-09-29T01:08:17,GET,68d9dbecf105e20b08bb77dc,Can Steven Gerard and Frank Lampard play in the sa,MISS,0.006,0.218
2025-09-29T01:08:20,GET,68d9dbecf105e20b08bb7885,Vengence was sweet but who is really imposter Kane,MISS,0.0124,0.1343
2025-09-29T01:08:23,GET,68d9dbecf105e20b08bb78a1,What foreign Prime Minister grew up in...?,MISS,0.0065,0.0
2025-09-29T01:08:23,GET,68d9dbecf105e20b08bb77ae,Specific Places Where U cOULD take A lie Detector ,MISS,0.0164,0.0296
2025-09-29T01:08:24,GET,68d9dbecf105e20b08bb796d,need advice for a friend about a guy she met at th,MISS,0.0176,0.1895
2025-09-29T01:08:24,GET,68d9dbecf105e20b08bb7984,"what's so called ""conformance test"" for mobile?",MISS,0.0178,0.0
2025-09-29T01:08:25,GET,68d9dbecf105e20b08bb791a,Why has Bush proposed cutting Veterans benefits?,MISS,0.0114,0.0787
2025-09-29T01:08:26,GET,68d9dbecf105e20b08bb77c2,how do u know if he really likes u???,MISS,0.0064,0.1425
2025-09-29T01:08:26,GET,68d9dbecf105e20b08bb78e6,Which is better/more durable from archiving data o,MISS,0.0058,0.1176
2025-09-29T01:08:26,GET,68d9dbecf105e20b08bb7812,"for the uc apps, for academic history, do i enter ",MISS,0.0085,0.2417
