timestamp,operation,id,title,status,latency,score
2025-09-29T21:59:47,GET,68dafc5eb03adfc981b06568,"Fellow liberals - if Hillary is elected,?",MISS,0.0119,0.0208
2025-09-29T21:59:49,GET,68dafc5eb03adfc981b075cb,This is a question for someone who has been marrie,MISS,0.0148,0.2037
2025-09-29T21:59:51,GET,68dafc5eb03adfc981b070dc,how do i expand my audio/video small business?,MISS,0.0123,0.078
2025-09-29T21:59:52,GET,68dafc5eb03adfc981b06c8f,compare n contrast weather-related includin thuder,MISS,0.0123,0.0329
2025-09-29T21:59:54,GET,68dafc5eb03adfc981b084dc,should i refinance my home which is now 8 months o,MISS,0.0125,0.0879
2025-09-29T21:59:55,GET,68dafc5eb03adfc981b069c8,Im looking for new rap songs.?,MISS,0.0116,0.0435
2025-09-29T21:59:56,GET,68dafc5eb03adfc981b0703e,what is the website for the band styx?,MISS,0.0161,0.0
2025-09-29T21:59:57,GET,68dafc5eb03adfc981b08342,Open Question for you Anti-Abortionists--- do you ,MISS,0.0219,0.243
2025-09-29T21:59:58,GET,68dafc5eb03adfc981b06c32,Overall ..is the AMD Turion 64 X2 Processor a good,MISS,0.0112,0.2248
2025-09-29T22:00:00,GET,68dafc5eb03adfc981b074b8,how can you finnally chose the right career path w,MISS,0.0098,0.0766
2025-09-29T22:00:01,GET,68dafc5eb03adfc981b06396,"ever had a ""godfather moment""?",MISS,0.0044,0.0503
2025-09-29T22:00:01,GET,68dafc5eb03adfc981b07a71,What do you think about allowing group prayer in p,MISS,0.0098,0.1838
2025-09-29T22:00:02,GET,68dafc5eb03adfc981b0856e,I need help coming up with  my own myth about torn,MISS,0.0191,0.0187
2025-09-29T22:00:03,GET,68dafc5eb03adfc981b07dbd,how would you read this?,MISS,0.0074,0.147
2025-09-29T22:00:04,GET,68dafc5eb03adfc981b075da,What motivates men to buy from on-line stores?,MISS,0.0169,0.0419
2025-09-29T22:00:05,GET,68dafc5eb03adfc981b06284,what is TDA test?,MISS,0.0173,0.0
2025-09-29T22:00:06,GET,68dafc5eb03adfc981b06dc4,For anyone who knows an answer to this one... :)?,MISS,0.0213,0.1591
2025-09-29T22:00:08,GET,68dafc5eb03adfc981b0685b,2 Dollar Bills?,MISS,0.0249,0.2647
2025-09-29T22:00:09,GET,68dafc5eb03adfc981b067fd,Why can I not get into Canada?,MISS,0.0052,0.0822
2025-09-29T22:00:11,GET,68dafc5eb03adfc981b061e9,Where can i buy knotgrass/knotweed bian xu/Polygon,MISS,0.0046,0.0
2025-09-29T22:00:12,GET,68dafc5eb03adfc981b0743d,Is neutering a ‘Man’ inhumane?,MISS,0.0076,0.0825
2025-09-29T22:00:14,GET,68dafc5eb03adfc981b081b2,what is UCON?,MISS,0.0047,0.0384
2025-09-29T22:00:16,GET,68dafc5eb03adfc981b082c0,Tell me your opinion?,MISS,0.0055,0.0634
2025-09-29T22:00:17,GET,68dafc5eb03adfc981b07ad1,Many Cristians defend Heaven as the place where no,MISS,0.0139,0.0842
2025-09-29T22:00:19,GET,68dafc5eb03adfc981b07ca6,"Remember Denny Laine, first with Moody Blues and t",MISS,0.017,0.1193
2025-09-29T22:00:20,GET,68dafc5eb03adfc981b072af,song download?,MISS,0.0119,0.1462
2025-09-29T22:00:22,GET,68dafc5eb03adfc981b078e0,SC Johnson Brand Managers?,MISS,0.0152,0.087
2025-09-29T22:00:22,GET,68dafc5eb03adfc981b0857a,How do I delete previous searches I have done on m,MISS,0.0049,0.1016
2025-09-29T22:00:23,GET,68dafc5eb03adfc981b073bc,Do you get siamese triplets/quads/quints etc?,MISS,0.007,0.0831
2025-09-29T22:00:24,GET,68dafc5eb03adfc981b060a4,What is the best inexpensive (less than $100) hepa,MISS,0.0182,0.2403
2025-09-29T22:00:25,GET,68dafc5eb03adfc981b06a28,When people are hung and thier muscels relax they ,MISS,0.0073,0.0748
2025-09-29T22:00:26,GET,68dafc5eb03adfc981b07582,what is the purpose of the electoral college?,MISS,0.0059,0.3144
2025-09-29T22:00:27,GET,68dafc5eb03adfc981b07a4e,Does Anyone Know what is a close standard height o,MISS,0.0074,0.3205
2025-09-29T22:00:29,GET,68dafc5eb03adfc981b07c5a,Iraq war is going to end up like Vietnam. I  am su,MISS,0.0061,0.3251
2025-09-29T22:00:31,GET,68dafc5eb03adfc981b07926,what is YINSTARTER?( yahoo's activex)?,MISS,0.0042,0.1396
2025-09-29T22:00:32,GET,68dafc5eb03adfc981b064a8,female ejaculation???,MISS,0.0047,0.2314
2025-09-29T22:00:33,GET,68dafc5eb03adfc981b082ac,Any website like Meebo.com? A website where you ca,MISS,0.0038,0.0932
2025-09-29T22:00:34,GET,68dafc5eb03adfc981b0645a,UK visa extension from Delhi?,MISS,0.0052,0.2307
2025-09-29T22:00:35,GET,68dafc5eb03adfc981b082f7,please help when i put in sound card?,MISS,0.0038,0.1136
2025-09-29T22:00:37,GET,68dafc5eb03adfc981b079c9,Women: What is your Biggest Turn-OFF in a man?,MISS,0.0046,0.0477
2025-09-29T22:00:38,GET,68dafc5eb03adfc981b06b88,I am having a party at a facility without catering,MISS,0.0053,0.0961
2025-09-29T22:00:39,GET,68dafc5eb03adfc981b061a3,What wood u do if a white beatch talked about blac,MISS,0.004,0.1585
2025-09-29T22:00:40,GET,68dafc5eb03adfc981b068ba,What is the process for becoming an astronomer (de,MISS,0.0069,0.1334
2025-09-29T22:00:41,GET,68dafc5eb03adfc981b07693,how to get my spouse a visa in ireland?,MISS,0.0039,0.3416
