timestamp,operation,id,title,status,latency,score
2025-09-29T21:03:23,GET,68daef34bdf51689765eeacc,My legs won't stop itching!?,MISS,0.0143,0.0324
2025-09-29T21:03:24,GET,68daef34bdf51689765ef063,"In German letters, written with a comma, is the fi",MISS,0.0144,0.1793
2025-09-29T21:03:25,GET,68daef34bdf51689765ee1cc,What's the best way to get rid of sinus headache?,MISS,0.0167,0.0841
2025-09-29T21:03:27,GET,68daef34bdf51689765ee31f,what do you think is the major factor for the resu,MISS,0.0122,0.3266
2025-09-29T21:03:28,GET,68daef34bdf51689765ef25c,i am a engineerin student in IT from mumbai would ,MISS,0.0143,0.074
2025-09-29T21:03:30,GET,68daef34bdf51689765ee85e,Was anyone shocked by Stacy's elimation from Danci,MISS,0.0138,0.0917
2025-09-29T21:03:31,GET,68daef34bdf51689765f0545,black snake with orange belly what kind?,MISS,0.0118,0.1114
2025-09-29T21:03:31,GET,68daef34bdf51689765efb93,it would be so funny....?,MISS,0.0112,0.0716
2025-09-29T21:03:33,GET,68daef34bdf51689765ee5e4,did thomas jefferson have a baby by a slave?,MISS,0.0116,0.1944
2025-09-29T21:03:34,GET,68daef34bdf51689765f084b,A Good Pick -Up Line?,MISS,0.0113,0.0495
2025-09-29T21:03:35,GET,68daef34bdf51689765ef319,Is it OK if you think he's the one -- when you're ,MISS,0.0078,0.2439
2025-09-29T21:03:36,GET,68daef34bdf51689765f0265,What University in Scotland would be the best for ,MISS,0.0122,0.1252
2025-09-29T21:03:38,GET,68daef34bdf51689765eedf5,Formula for finding the area of quadrilaterals?,MISS,0.0121,0.3188
2025-09-29T21:03:39,GET,68daef34bdf51689765ef66f,Racy's Department Store... case in Management Scie,MISS,0.0101,0.0
2025-09-29T21:03:40,GET,68daef34bdf51689765f073c,hair falling geeeeeeeeeeeee...............?,MISS,0.0123,0.0913
2025-09-29T21:03:42,GET,68daef34bdf51689765f0392,A.L.F....animal liberation front?,MISS,0.0126,0.1589
2025-09-29T21:03:43,GET,68daef34bdf51689765ef6fe,How can I know who is viewing Myspace?,MISS,0.0118,0.172
2025-09-29T21:03:45,GET,68daef34bdf51689765eeaff,Pain medication stolen - what happens now?,MISS,0.0117,0.0169
2025-09-29T21:03:47,GET,68daef34bdf51689765eedc6,"my mother took mney from me and wont pay me back, ",MISS,0.0117,0.3268
2025-09-29T21:03:47,GET,68daef34bdf51689765f0161,Who can offer me a job to teach Chinese in China?,MISS,0.0121,0.0
2025-09-29T21:03:48,GET,68daef34bdf51689765f00c8,Does anyone out there actually still like Ann Coul,MISS,0.0117,0.1214
2025-09-29T21:03:49,GET,68daef34bdf51689765efe96,tell me...?,MISS,0.0141,0.0788
2025-09-29T21:03:50,GET,68daef34bdf51689765efc77,do you have a friendster account?,MISS,0.0146,0.0
2025-09-29T21:03:52,GET,68daef34bdf51689765ee9ee,Do you think that it is all right for a 18 year ol,MISS,0.0145,0.1009
2025-09-29T21:03:53,GET,68daef34bdf51689765ee888,How Does Someone File A Judgement Against Your Wag,MISS,0.0143,0.0985
2025-09-29T21:03:54,GET,68daef34bdf51689765eee2e,when will linkin park have a new cd out?,MISS,0.0129,0.1393
2025-09-29T21:03:56,GET,68daef34bdf51689765ef058,I am looking to buy a digital camera. I saw one th,MISS,0.0124,0.2732
2025-09-29T21:03:57,GET,68daef34bdf51689765ef068,fear of doctors?,MISS,0.0142,0.1201
2025-09-29T21:03:59,GET,68daef34bdf51689765ef9a1,christmas gift help?,MISS,0.0115,0.0
2025-09-29T21:04:00,GET,68daef34bdf51689765f075d,What Does It Mean?,MISS,0.014,0.1383
2025-09-29T21:04:01,GET,68daef34bdf51689765efae3,Question on reliablity of the Bushmaster .223 Rifl,MISS,0.0117,0.2942
2025-09-29T21:04:02,GET,68daef34bdf51689765ef5e4,"Music: Looking for a song, i think the chorus lyri",MISS,0.0122,0.1025
2025-09-29T21:04:04,GET,68daef34bdf51689765ee614,How may I help you?,MISS,0.0114,0.1152
2025-09-29T21:04:05,GET,68daef34bdf51689765ee9af,How do you choose the right martial-arts program t,MISS,0.0113,0.1196
2025-09-29T21:04:07,GET,68daef34bdf51689765ef535,how can i become beautiful?,MISS,0.0117,0.0596
2025-09-29T21:04:08,GET,68daef34bdf51689765ef2d4,Wouldnt it  be great to live in hogwarts? (harry p,MISS,0.0146,0.1733
2025-09-29T21:04:08,GET,68daef34bdf51689765eede3,What should I do before starting a school test?,MISS,0.0042,0.1161
2025-09-29T21:04:10,GET,68daef34bdf51689765f0331,How do you find motivation when you have none?,MISS,0.0116,0.1782
2025-09-29T21:04:11,GET,68daef34bdf51689765ef2d3,How could I get a job in espionage?,MISS,0.0113,0.0694
2025-09-29T21:04:13,GET,68daef34bdf51689765eed03,How do i get my bf 2 call me?,MISS,0.0137,0.0565
2025-09-29T21:04:14,GET,68daef34bdf51689765ee245,What kind of schooling do you have to have to beco,MISS,0.0121,0.173
2025-09-29T21:04:16,GET,68daef34bdf51689765eff47,How is Opal seperated from the ore?,MISS,0.0117,0.2071
2025-09-29T21:04:18,GET,68daef34bdf51689765eea5d,Working at 911.?,MISS,0.011,0.1591
2025-09-29T21:04:19,GET,68daef34bdf51689765ee8ac,do herpes breakouts always come in multiples and h,MISS,0.0119,0.1631
2025-09-29T21:04:20,GET,68daef34bdf51689765ee7b1,Does nobady know how tu put Free Ringtones on LG V,MISS,0.0135,0.0562
2025-09-29T21:04:21,GET,68daef34bdf51689765ee4f1,I asked to a Chrıst:İs Budha a God?He said no.I as,MISS,0.012,0.3775
2025-09-29T21:04:22,GET,68daef34bdf51689765ef4ac,Does anyone ever not post a question fearing a kno,MISS,0.0119,0.1109
2025-09-29T21:04:24,GET,68daef34bdf51689765efc2d,I get a rash on my finger every time I put on my g,MISS,0.0117,0.0419
2025-09-29T21:04:25,GET,68daef34bdf51689765f070b,What is the best movie of all time?,MISS,0.0117,0.0
2025-09-29T21:04:27,GET,68daef34bdf51689765ef60a,how do you know if you like someone or not?,MISS,0.0156,0.1804
2025-09-29T21:04:28,GET,68daef34bdf51689765eef21,what is the future of M.SC biotechnology?,MISS,0.0164,0.2644
2025-09-29T21:04:29,GET,68daef34bdf51689765f0068,we need to adjust the heavy structure after erecte,MISS,0.0129,0.1227
