timestamp,operation,id,title,status,latency,score
9/29/25 18:22,GET,68daca3f8e4a2d9666305629,On May 1st what is exactly goin to happen? HELP?,MISS,0.0139,0.0
9/29/25 18:22,GET,68daca3f8e4a2d9666305bda,Who's ready for One Chance to release their album?,MISS,0.0159,0.0477
9/29/25 18:22,GET,68daca3f8e4a2d966630726b,What is the current total death count of civilians,MISS,0.0124,0.2602
9/29/25 18:22,GET,68daca3f8e4a2d9666305e53,iam 23 year old boy and iam getting married but i ,MISS,0.0117,0.0
9/29/25 18:22,GET,68daca3f8e4a2d9666306e00,anyone know this disney/animated movie?,MISS,0.0114,0.1072
9/29/25 18:22,GET,68daca3f8e4a2d96663064ec,where is moon?,MISS,0.0146,0.1471
9/29/25 18:22,GET,68daca3f8e4a2d9666307004,April Fool's Day is for morons. Do you agree?,MISS,0.0067,0.2371
9/29/25 18:22,GET,68daca3f8e4a2d9666306325,what kind of attorney you need if someone sell you,MISS,0.0125,0.2311
9/29/25 18:22,GET,68daca3f8e4a2d9666305428,How many girls would be a stripper?,MISS,0.005,0.0817
9/29/25 18:22,GET,68daca3f8e4a2d9666307529,Is there an Army regulation that says if you dont ,MISS,0.0142,0.1225
9/29/25 18:22,GET,68daca3f8e4a2d96663077d8,How do I set about becoming an Independent Financi,MISS,0.0123,0.1614
9/29/25 18:22,GET,68daca3f8e4a2d9666305cce,some boy crazy girl likes my guy?,MISS,0.0119,0.0377
9/29/25 18:22,GET,68daca3f8e4a2d9666305fd9,Why after your 2gether awhile the 4-play ends!?,MISS,0.0108,0.2784
9/29/25 18:22,GET,68daca3f8e4a2d9666305c99,Why does Manola Blanich sandals cost so much???,MISS,0.0114,0.0
9/29/25 18:22,GET,68daca3f8e4a2d9666305535,What is your favorite hobby.?,MISS,0.0135,0.0
9/29/25 18:22,GET,68daca3f8e4a2d966630543e,Who's better- George Lucas or Peter Jackson?,MISS,0.0138,0.1398
9/29/25 18:22,GET,68daca3f8e4a2d9666305903,Why do some people have to act smart ?,MISS,0.0113,0.0966
9/29/25 18:22,GET,68daca3f8e4a2d9666307986,How one can view his credit card bill/statement on,MISS,0.0109,0.0535
9/29/25 18:22,GET,68daca3f8e4a2d9666306312,what are the health risks of secondhand smoke on t,MISS,0.0155,0.1438
9/29/25 18:22,GET,68daca3f8e4a2d9666306358,ISRAEL is only for JEWS.Even  christian there cons,MISS,0.0138,0.1652
9/29/25 18:22,GET,68daca3f8e4a2d9666307a24,How come I can't go to Cuba ( Communist) but it's ,MISS,0.0156,0.0691
9/29/25 18:23,GET,68daca3f8e4a2d9666305d5e,Is it possible to damage your testicles or disloca,MISS,0.0145,0.1878
9/29/25 18:23,GET,68daca3f8e4a2d96663064a6,Who would win in a fair fight? The Dalai Lama or G,MISS,0.014,0.0501
9/29/25 18:23,GET,68daca3f8e4a2d9666305518,"im trying to install mcafee security and i get ""er",MISS,0.0105,0.213
9/29/25 18:23,GET,68daca3f8e4a2d96663079fa,Bone weapons?,MISS,0.0161,0.2057
9/29/25 18:23,GET,68daca3f8e4a2d96663071c5,Is there anyway I can get to see CMT over the inte,MISS,0.0141,0.0998
9/29/25 18:23,GET,68daca3f8e4a2d96663076f9,Has anyone had their young child on Effexor XT for,MISS,0.0166,0.0743
9/29/25 18:23,GET,68daca3f8e4a2d9666307267,Dumb Math question?,MISS,0.0101,0.0356
9/29/25 18:23,GET,68daca3f8e4a2d96663065dd,Do you believe in phsychics?,MISS,0.0147,0.2142
9/29/25 18:23,GET,68daca3f8e4a2d9666306681,HELP!  Whats the freaking purpose of Norton and st,MISS,0.0119,0.2719
9/29/25 18:23,GET,68daca3f8e4a2d966630740c,are there any young men online looking for friends,MISS,0.0135,0.0574
9/29/25 18:23,GET,68daca3f8e4a2d96663056e6,One of my computers has froze and it won't let me ,MISS,0.0118,0.1134
9/29/25 18:23,GET,68daca3f8e4a2d96663054ad,Does these lottery stats make sense ?,MISS,0.0122,0.1114
9/29/25 18:23,GET,68daca3f8e4a2d966630679a,What are renters rights?,MISS,0.0121,0.2104
9/29/25 18:23,GET,68daca3f8e4a2d9666306326,United What?,MISS,0.0152,0.2068
9/29/25 18:23,GET,68daca3f8e4a2d9666305622,"Do you believe that ""Bad things travel in 3's?"", i",MISS,0.0066,0.2468
9/29/25 18:23,GET,68daca3f8e4a2d966630728a,Is the Bible true or made up?,MISS,0.007,0.0274
9/29/25 18:23,GET,68daca3f8e4a2d9666305f79,Are there any FREE websites to correct English Gra,MISS,0.0148,0.0
9/29/25 18:23,GET,68daca3f8e4a2d96663076fd,Who of you out there are being affected by this ma,MISS,0.0123,0.2293
9/29/25 18:23,GET,68daca3f8e4a2d9666305d22,Why doesn't our welfare system in the U.S. require,MISS,0.0118,0.2513
9/29/25 18:23,GET,68daca3f8e4a2d966630720b,OHIO divorce/dissolutionment laws...?,MISS,0.0148,0.0579
9/29/25 18:23,GET,68daca3f8e4a2d9666306547,What happened to House's leg on the show House?,MISS,0.0131,0.13
9/29/25 18:23,GET,68daca3f8e4a2d9666307900,What is the best free online spyware/adware servic,MISS,0.0141,0.1943
9/29/25 18:23,GET,68daca3f8e4a2d966630656b,I am an Indian citizen. Can I go to US consulate i,MISS,0.0137,0.2174
9/29/25 18:23,GET,68daca3f8e4a2d9666305afe,"On Evolution..(homework help) the question is ""Lis",MISS,0.016,0.0589
9/29/25 18:23,GET,68daca3f8e4a2d966630767b,I had a dream about both myself and then a work ma,MISS,0.0121,0.0348
9/29/25 18:23,GET,68daca3f8e4a2d966630680c,"hi,am 22 iraqi male live in baghdad,i have two unc",MISS,0.0118,0.2357
9/29/25 18:23,GET,68daca3f8e4a2d966630676c,Isn't the movie KING KONG really about inter-racia,MISS,0.0118,0.2612
9/29/25 18:23,GET,68daca3f8e4a2d9666306c7f,Would you avoid involvement with someone who just ,MISS,0.0118,0.3093
9/29/25 18:23,GET,68daca3f8e4a2d966630603c,What was the highest amount of points ever scored ,MISS,0.012,0.0273
9/29/25 18:23,GET,68daca3f8e4a2d9666306bd4,Subject test?,MISS,0.0132,0.0198
9/29/25 18:23,GET,68daca3f8e4a2d96663074b8,"How true MEN WORRIED ABOUT  ""SIZE""?",MISS,0.0137,0.1164
9/29/25 18:23,GET,68daca3f8e4a2d9666305971,Is it true that there are better times of the year,MISS,0.0143,0.3523
9/29/25 18:23,GET,68daca3f8e4a2d9666305cb3,USA. Feel the heat?,MISS,0.013,0.0
9/29/25 18:23,GET,68daca3f8e4a2d9666305965,Why she is putting everything on time while she lo,MISS,0.0147,0.0227
9/29/25 18:23,GET,68daca3f8e4a2d9666305a20,Skype log on problems?,MISS,0.0123,0.1998
9/29/25 18:23,GET,68daca3f8e4a2d96663057b6,What are some top canadian universities besides Mc,MISS,0.0136,0.0904
9/29/25 18:23,GET,68daca3f8e4a2d9666306d3e,what was the point in the fim 'the village'?,MISS,0.0106,0.288
9/29/25 18:23,GET,68daca3f8e4a2d9666306855,the mechanism of U enrichment by lasers?,MISS,0.0109,0.4855
9/29/25 18:23,GET,68daca3f8e4a2d96663060fb,i have 2 tricky math questions?,MISS,0.0109,0.048
9/29/25 18:23,GET,68daca3f8e4a2d9666307248,Anyone heard of this?,MISS,0.0157,0.1867
9/29/25 18:23,GET,68daca3f8e4a2d9666307709,Computer Science T or F.?,MISS,0.0109,0.0504
9/29/25 18:23,GET,68daca3f8e4a2d96663068b1,What are you guys going to do over the summer?,MISS,0.0105,0.2186
9/29/25 18:23,GET,68daca3f8e4a2d9666307795,have you had a hepaticojejunostomy?,MISS,0.0146,0.0
9/29/25 18:23,GET,68daca3f8e4a2d9666305c07,Isnt Drew Lachey so much hotter than his brother?,MISS,0.0042,0.1282
9/29/25 18:23,GET,68daca3f8e4a2d96663066be,Lyrics Sarah McLaughan song Push?,MISS,0.0148,0.1692
9/29/25 18:23,GET,68daca3f8e4a2d96663074b3,What are some apartments near downtown montgomery ,MISS,0.0138,0.0386
9/29/25 18:23,GET,68daca3f8e4a2d966630691a,Will somebody please help me with the correct pron,MISS,0.0118,0.0301
9/29/25 18:23,GET,68daca3f8e4a2d966630612a,how to lose weight the most effective way?,MISS,0.0149,0.1207
9/29/25 18:23,GET,68daca3f8e4a2d9666305fc7,what is the two rapid  tests kits strategy for scr,MISS,0.0122,0.6288
9/29/25 18:23,GET,68daca3f8e4a2d9666305608,James Bond´s Drink (Vespa)?,MISS,0.011,0.0222
9/29/25 18:23,GET,68daca3f8e4a2d9666306ad5,is it posible there is still chemicals in a home t,MISS,0.0103,0.1083
9/29/25 18:23,GET,68daca3f8e4a2d966630757f,If Europe and the UK people hate us so much and ac,MISS,0.006,0.0544
9/29/25 18:23,GET,68daca3f8e4a2d9666306d38,Fishing in Michigan?,MISS,0.0106,0.0332
9/29/25 18:23,GET,68daca3f8e4a2d96663064ab,Heart  attacks and stints.?,MISS,0.014,0.2131
9/29/25 18:23,GET,68daca3f8e4a2d9666307a2e,Ice to Steam?,MISS,0.01,0.1515
9/29/25 18:23,GET,68daca3f8e4a2d9666306688,Why are celtic fans so ugly ???,MISS,0.0176,0.146
9/29/25 18:23,GET,68daca3f8e4a2d96663056b4,world comedy tour with kathleen madigan video?,MISS,0.0123,0.0
9/29/25 18:23,GET,68daca3f8e4a2d96663062b8,I am doing survey on Mobile phones Please cooperat,MISS,0.0116,0.1739
9/29/25 18:23,GET,68daca3f8e4a2d9666305691,Who are your candidates for '08?,MISS,0.0124,0.0539
9/29/25 18:23,GET,68daca3f8e4a2d9666305ad0,how to make a gas mask bong?,MISS,0.0139,0.2811
9/29/25 18:23,GET,68daca3f8e4a2d96663075ff,"""FRIEND"" problems?",MISS,0.0137,0.0237
9/29/25 18:23,GET,68daca3f8e4a2d9666306e11,i used the right method on the problem why is it s,MISS,0.0138,0.1517
9/29/25 18:24,GET,68daca3f8e4a2d966630606e,Where can I find my ISP?,MISS,0.0041,0.0793
9/29/25 18:24,GET,68daca3f8e4a2d96663071fb,Can anyone..?,MISS,0.012,0.0858
9/29/25 18:24,GET,68daca3f8e4a2d9666305c64,is it really true about 'male pregnancy'?,MISS,0.0121,0.0649
9/29/25 18:24,GET,68daca3f8e4a2d96663078d4,who else thinks that klinsman is so sexy?,MISS,0.012,0.031
9/29/25 18:24,GET,68daca3f8e4a2d966630781d,Which race does laraza claim to represent?,MISS,0.0145,0.029
9/29/25 18:24,GET,68daca3f8e4a2d9666306988,Why do employers terminate 50 year old+ employees ,MISS,0.0155,0.1135
9/29/25 18:24,GET,68daca3f8e4a2d966630721e,about character what can i write??????,MISS,0.0135,0.1016
9/29/25 18:24,GET,68daca3f8e4a2d9666307384,Bookkeeping/Accounting issues?,MISS,0.0121,0.0
9/29/25 18:24,GET,68daca3f8e4a2d966630709b,Do you hide your spare house key in a really lame ,MISS,0.0159,0.1869
9/29/25 18:24,GET,68daca3f8e4a2d966630652a,who is from London UK ?,MISS,0.0121,0.0
9/29/25 18:24,GET,68daca3f8e4a2d9666307379,"*.* Why is Iran any different when it comes to ""Nu",MISS,0.0115,0.1035
9/29/25 18:24,GET,68daca3f8e4a2d9666306e37,any one on flourexetine or (effexor)?,MISS,0.0118,0.0776
9/29/25 18:24,GET,68daca3f8e4a2d96663067f6,How is car seat made?,MISS,0.0161,0.16
9/29/25 18:24,GET,68daca3f8e4a2d9666306f7a,What are some jobs (careers) that I can get with a,MISS,0.0116,0.1828
9/29/25 18:24,GET,68daca3f8e4a2d9666305630,what is a penny made of?,MISS,0.0051,0.2152
9/29/25 18:24,GET,68daca3f8e4a2d96663077bd,I am currently studying for cemap at home.  How ca,MISS,0.0118,0.0217
9/29/25 18:24,GET,68daca3f8e4a2d96663073a6,why do parnets have to cheat!!!and than seprate it,MISS,0.0123,0.063
9/29/25 18:24,GET,68daca3f8e4a2d96663060b7,what does it mean by gentleman?,MISS,0.0115,0.0823
9/29/25 18:24,GET,68daca3f8e4a2d9666306b1f,What songs do you listen to when you're sad?,MISS,0.0113,0.0
9/29/25 18:24,GET,68daca3f8e4a2d96663063ef,Any way to to keep my ASP coding safe on intranet ,MISS,0.0127,0.3179
9/29/25 18:24,GET,68daca3f8e4a2d9666307396,What are the actual capacities of hard disc drives,MISS,0.0062,0.191
9/29/25 18:24,GET,68daca3f8e4a2d9666307584,Why was Randy Orton suspended?,MISS,0.0127,0.1169
9/29/25 18:24,GET,68daca3f8e4a2d966630623d,Astral Projection.....Please look.?,MISS,0.0151,0.2783
9/29/25 18:24,GET,68daca3f8e4a2d9666306655,Whenever I lean over my nose drips with tears. Why,MISS,0.0139,0.1367
9/29/25 18:24,GET,68daca3f8e4a2d9666306bb8,how can i deal with a friend i feel too much that ,MISS,0.0115,0.2278
9/29/25 18:24,GET,68daca3f8e4a2d966630748d,Hasn't Bush simultaneously taken on the powers of ,MISS,0.0131,0.197
9/29/25 18:24,GET,68daca3f8e4a2d96663068d4,SolidWorks programming?,MISS,0.0118,0.0961
9/29/25 18:24,GET,68daca3f8e4a2d96663070e3,why do girls wear thongs aren't they uncomforable?,MISS,0.0121,0.0807
9/29/25 18:24,GET,68daca3f8e4a2d9666306a31,After 10 yrs 75g of an original sample of 100g of ,MISS,0.0131,0.1268
9/29/25 18:24,GET,68daca3f8e4a2d966630578b,Am I obsessed?,MISS,0.012,0.0
9/29/25 18:24,GET,68daca3f8e4a2d9666307702,Yahoo voice call not working with realtek built in,MISS,0.0154,0.1017
9/29/25 18:24,GET,68daca3f8e4a2d9666306f98,Simplify the expression square root box (inside bo,MISS,0.0165,0.224
9/29/25 18:24,GET,68daca3f8e4a2d9666305e50,birth control increasing my appetite?,MISS,0.0115,0.0507
9/29/25 18:24,GET,68daca3f8e4a2d96663071f0,college dorm bathroom problem?,MISS,0.0148,0.0252
9/29/25 18:24,GET,68daca3f8e4a2d966630700d,what is another name of excel?,MISS,0.0113,0.0
9/29/25 18:24,GET,68daca3f8e4a2d9666306619,"l have just put google earth on my computer,now ho",MISS,0.0108,0.1267
9/29/25 18:24,GET,68daca3f8e4a2d96663077bd,I am currently studying for cemap at home.  How ca,HIT,0.0018,
9/29/25 18:24,GET,68daca3f8e4a2d9666306034,What is your favorite genre of music?,MISS,0.015,0.0
9/29/25 18:24,GET,68daca3f8e4a2d966630770a,"Lots of folks here claim to talk to God regularly,",MISS,0.0109,0.041
9/29/25 18:24,GET,68daca3f8e4a2d96663078f3,.22 is a low-velocity bullet. But it is known to s,MISS,0.0105,0.1346
9/29/25 18:24,GET,68daca3f8e4a2d9666307601,Why does the US hire nurses from other countries? ,MISS,0.0115,0.0289
9/29/25 18:24,GET,68daca3f8e4a2d966630799a,running away?,MISS,0.0044,0.0831
9/29/25 18:24,GET,68daca3f8e4a2d9666307934,is this a good trade?,MISS,0.0107,0.0485
9/29/25 18:24,GET,68daca3f8e4a2d966630687c,GUYS ONLY -- girlfriend is a virgin?,MISS,0.0143,0.1269
9/29/25 18:24,GET,68daca3f8e4a2d966630752a,was agolf tournament by the nameof the dow jones i,MISS,0.0107,0.0
9/29/25 18:24,GET,68daca3f8e4a2d96663068da,If your love one wanted to die at home?,MISS,0.0165,0.1563
9/29/25 18:24,GET,68daca3f8e4a2d96663066e3,Birth certificate and father's rights in scotland?,MISS,0.0119,0.1834
9/29/25 18:24,GET,68daca3f8e4a2d9666305828,what is 18% of 2.5 billion?,MISS,0.0155,0.0
9/29/25 18:24,GET,68daca3f8e4a2d966630580d,I'm CONFUSED! HELP! PLEASE!?,MISS,0.0102,0.0425
9/29/25 18:24,GET,68daca3f8e4a2d9666306123,i have desided to home school my child and would l,MISS,0.0134,0.1664
9/29/25 18:24,GET,68daca3f8e4a2d966630765b,who else thinks that JENNFIER LOPEZ should recieve,MISS,0.0134,0.0316
9/29/25 18:24,GET,68daca3f8e4a2d9666307826,"I want to have defined abs, how do I get that?",MISS,0.0065,0.3008
9/29/25 18:24,GET,68daca3f8e4a2d966630719e,i need some musics?,MISS,0.0138,0.2028
9/29/25 18:24,GET,68daca3f8e4a2d9666307956,is there any way to know who visited your profile ,MISS,0.0133,0.1329
9/29/25 18:24,GET,68daca3f8e4a2d96663076f5,Physics question.can u help plz??,MISS,0.0104,0.0
9/29/25 18:24,GET,68daca3f8e4a2d9666306fd9,what is the web site of sex for the elderly pepole,MISS,0.0137,0.1879
9/29/25 18:24,GET,68daca3f8e4a2d96663078ab,What's your favorite song of all time?????????????,MISS,0.0137,0.0131
9/29/25 18:24,GET,68daca3f8e4a2d9666306264,What is the best brand for a wireless internet USB,MISS,0.013,0.0
9/29/25 18:24,GET,68daca3f8e4a2d9666305ada,why can't I find love?,MISS,0.0147,0.209
9/29/25 18:24,GET,68daca3f8e4a2d9666306171,At what age do people quit having sex?,MISS,0.0142,0.1911
9/29/25 18:24,GET,68daca3f8e4a2d9666306290,Am I losing my mind? I have recently stoped doing ,MISS,0.0105,0.1036
9/29/25 18:24,GET,68daca3f8e4a2d966630784a,How to cover an ankle bracelet?,MISS,0.0112,0.0643
9/29/25 18:24,GET,68daca3f8e4a2d96663062f6,Where is the best place to live in the State of Mi,MISS,0.0138,0.2589
9/29/25 18:24,GET,68daca3f8e4a2d9666307439,what do guys really look for in a woman?,MISS,0.0114,0.0208
9/29/25 18:25,GET,68daca3f8e4a2d9666305d51,College Help!!!!!! =/?,MISS,0.011,0.2562
9/29/25 18:25,GET,68daca3f8e4a2d9666307898,I am looking for info. for river catfishing in the,MISS,0.0108,0.2421
9/29/25 18:25,GET,68daca3f8e4a2d9666305e25,"Think your good? See details, first one to get it ",MISS,0.0104,0.0
9/29/25 18:25,GET,68daca3f8e4a2d9666306e0d,Can you help me???,MISS,0.015,0.1149
9/29/25 18:25,GET,68daca3f8e4a2d966630646f,im 16 female...why do i sweat so much? i hate it?,MISS,0.0115,0.115
9/29/25 18:25,GET,68daca3f8e4a2d9666305435,What is your homepage set to?,MISS,0.0134,0.0906
9/29/25 18:25,GET,68daca3f8e4a2d9666306241,"Ah, what to do?",MISS,0.013,0.0952
9/29/25 18:25,GET,68daca3f8e4a2d9666307a62,Y does every1 hates me??,MISS,0.0153,0.0472
9/29/25 18:25,GET,68daca3f8e4a2d9666306976,What r the differences between north and south maj,MISS,0.0115,0.1707
9/29/25 18:25,GET,68daca3f8e4a2d966630718a,i need a really good presentation idea for me to p,MISS,0.0114,0.2246
9/29/25 18:25,GET,68daca3f8e4a2d9666306022,how old do you have to be to be able to say young?,MISS,0.0104,0.1847
9/29/25 18:25,GET,68daca3f8e4a2d9666305faf,Formula for finding the area of quadrilaterals?,MISS,0.0141,0.3188
9/29/25 18:25,GET,68daca3f8e4a2d9666307579,What should i do?,MISS,0.0115,0.1101
9/29/25 18:25,GET,68daca3f8e4a2d966630559d,how do water slides work?,MISS,0.0136,0.08
9/29/25 18:25,GET,68daca3f8e4a2d96663070a5,foster care..?,MISS,0.0116,0.0923
9/29/25 18:25,GET,68daca3f8e4a2d96663060c4,End points of a graph?,MISS,0.0121,0.3963
9/29/25 18:25,GET,68daca3f8e4a2d96663059c9,where can i get help paying my house and cay payme,MISS,0.0122,0.1933
9/29/25 18:25,GET,68daca3f8e4a2d9666307a60,what do i do?,MISS,0.0126,0.0539
9/29/25 18:25,GET,68daca3f8e4a2d9666305368,My name is not coming up when I browse in Myspace?,MISS,0.0135,0.1507
9/29/25 18:25,GET,68daca3f8e4a2d96663056a7,Whats wrong with me?,MISS,0.0106,0.147
9/29/25 18:25,GET,68daca3f8e4a2d9666306fa5,Girls - do you wear glasses like me? Do you think ,MISS,0.0119,0.2332
9/29/25 18:25,GET,68daca3f8e4a2d96663071a2,is it too late for me to start college?,MISS,0.0161,0.2797
9/29/25 18:25,GET,68daca3f8e4a2d9666305bbf,"Alex, I'll take Afghanistan history for 10 points ",MISS,0.0165,0.1131
9/29/25 18:25,GET,68daca3f8e4a2d96663056e7,what kind of golf bats should i get?,MISS,0.0131,0.1444
9/29/25 18:25,GET,68daca3f8e4a2d9666305727,Does the Giant Anaconda really exist?,MISS,0.0182,0.2311
9/29/25 18:25,GET,68daca3f8e4a2d96663068d4,SolidWorks programming?,MISS,0.0134,0.0961
9/29/25 18:25,GET,68daca3f8e4a2d9666306834,Help Please.. Important Problems =((?,MISS,0.0117,0.0
9/29/25 18:25,GET,68daca3f8e4a2d9666306c0a,Why are Christians unavoidably wrong?,MISS,0.0141,0.1088
9/29/25 18:25,GET,68daca3f8e4a2d9666305b54,proxy servers?,MISS,0.0133,0.0637
9/29/25 18:25,GET,68daca3f8e4a2d96663056e8,when does the new Stacie Orrico C.D. come out?,MISS,0.0119,0.0516
9/29/25 18:25,GET,68daca3f8e4a2d9666306013,Wanting To Buy Home-Not good credit!?,MISS,0.0167,0.2266
9/29/25 18:25,GET,68daca3f8e4a2d96663072d4,Where can I can find information and photos on the,MISS,0.0145,0.0352
9/29/25 18:25,GET,68daca3f8e4a2d9666306323,Im Looking for Chris Daughtry cd from his High Sch,MISS,0.0147,0.0935
9/29/25 18:25,GET,68daca3f8e4a2d96663078e5,Song from Grey's Anatomy Nov. 23rd?,MISS,0.0154,0.0
9/29/25 18:25,GET,68daca3f8e4a2d9666307315,Why do Christians lie about abortion?,MISS,0.0173,0.3785
9/29/25 18:25,GET,68daca3f8e4a2d96663061d4,Do you Think Pres Bush is asking Dr. Phil for anot,MISS,0.0156,0.1445
9/29/25 18:25,GET,68daca3f8e4a2d9666306a4f,This is a factor question?,MISS,0.0154,0.0
9/29/25 18:25,GET,68daca3f8e4a2d96663062a3,How does the electric company know if theres a pro,MISS,0.0122,0.0521
9/29/25 18:25,GET,68daca3f8e4a2d9666305f39,can you figure this out? ill put ya online if you ,MISS,0.0116,0.2043
9/29/25 18:25,GET,68daca3f8e4a2d9666305f7d,25 THOUSAND US $ PRIZE CLAIM ISSUED BY Winterthur ,MISS,0.0117,0.0
9/29/25 18:25,GET,68daca3f8e4a2d96663069b9,there is steady growth ?,MISS,0.0134,0.0411
9/29/25 18:25,GET,68daca3f8e4a2d96663075b0,36 is a square number as well as a triangle number,MISS,0.0118,0.0242
9/29/25 18:25,GET,68daca3f8e4a2d9666306832,what does BF mean?,MISS,0.0143,0.0636
9/29/25 18:25,GET,68daca3f8e4a2d9666306a08,nutrionvaluesfoundinsomecommonfoods?,MISS,0.0039,0.0
9/29/25 18:25,GET,68daca3f8e4a2d966630777b,Jesus or Madman?,MISS,0.013,0.2155
9/29/25 18:25,GET,68daca3f8e4a2d966630786d,If a math problem said: Only children 12 and uner ,MISS,0.0129,0.2394
9/29/25 18:25,GET,68daca3f8e4a2d9666305940,Feah of Gawd----Is it a particular way of speaking,MISS,0.0128,0.0674
9/29/25 18:25,GET,68daca3f8e4a2d9666306ddd,I am going to a family Christmas party in a few we,MISS,0.0116,0.0129
9/29/25 18:25,GET,68daca3f8e4a2d9666306a74,Hey..don't forget that guy......?,MISS,0.0116,0.0367
