timestamp,operation,id,title,status,latency,score
9/29/25 17:59,GET,68dac50e503bf1876bb01a5d,Can anyone give me a suggestion onthe best supplem,MISS,0.0141,0.0688
9/29/25 17:59,GET,68dac50e503bf1876bb00f4e,For women only!?,MISS,0.0143,0.1676
9/29/25 17:59,GET,68dac50e503bf1876bb028fb,Are you a married guy that has been propostioned a,MISS,0.0138,0.0315
9/29/25 17:59,GET,68dac50e503bf1876bb0287c,consecuencias amfepramona?,MISS,0.0132,0.0
9/29/25 17:59,GET,68dac50e503bf1876bb03377,Mass Musscle Gain Supplements......?,MISS,0.0136,0.0
9/29/25 17:59,GET,68dac50e503bf1876bb00ec1,What IS hate speech?,MISS,0.011,0.3381
9/29/25 17:59,GET,68dac50e503bf1876bb010c7,how do you introduce a translated document into ev,MISS,0.0136,0.2852
9/29/25 17:59,GET,68dac50e503bf1876bb012f4,In the song Purple Rain by Prince why is the rain ,MISS,0.0136,0.1389
9/29/25 17:59,GET,68dac50e503bf1876bb01d43,How can i reduse puffiness under my eyes? does win,MISS,0.0109,0.0919
9/29/25 17:59,GET,68dac50e503bf1876bb01a39,Are there more dimensions in this universe that we,MISS,0.0141,0.1577
9/29/25 17:59,GET,68dac50e503bf1876bb029fa,How can detect the change in keyboard language&#92,MISS,0.0106,0.0252
9/29/25 17:59,GET,68dac50e503bf1876bb011f8,I like this guy. How can i tell if he likes me bac,MISS,0.0099,0.0954
9/29/25 17:59,GET,68dac50e503bf1876bb01b49,"If a girl you like often calls you at bedtime, wha",MISS,0.014,0.0912
9/29/25 17:59,GET,68dac50e503bf1876bb025d6,which is the best sunblocker?,MISS,0.0138,0.0523
9/29/25 17:59,GET,68dac50e503bf1876bb03162,What should happen when you get bored and upset at,MISS,0.0105,0.1847
9/29/25 17:59,GET,68dac50e503bf1876bb030c9,I have a sore throat and don't have a fever.  shou,MISS,0.0104,0.1813
9/29/25 17:59,GET,68dac50e503bf1876bb02b5e,I have girl problems please help?,MISS,0.01,0.0759
9/29/25 17:59,GET,68dac50e503bf1876bb026e5,I was a victim of ATM fraud how do I get the bank ,MISS,0.013,0.2929
9/29/25 17:59,GET,68dac50e503bf1876bb02e6c,So Asians have small dicks?,MISS,0.0132,0.0
9/29/25 17:59,GET,68dac50e503bf1876bb03376,Who of you would support the fact our House and Se,MISS,0.0104,0.1894
9/29/25 17:59,GET,68dac50e503bf1876bb024b3,Shaved or Unshaved?,MISS,0.0136,0.0936
9/29/25 17:59,GET,68dac50e503bf1876bb021a1,where can i learn to sword fight?,MISS,0.0116,0.0114
9/29/25 17:59,GET,68dac50e503bf1876bb01cf8,Can u get diseases from sexual orientation with ga,HIT,0.0015,
9/29/25 17:59,GET,68dac50e503bf1876bb02c43,What makes a good websites?  NOT a personal websit,MISS,0.0132,0.1778
9/29/25 17:59,GET,68dac50e503bf1876bb02153,what makes a website freeze up?,MISS,0.0129,0.0923
9/29/25 17:59,GET,68dac50e503bf1876bb02348,he threatened to through a grape drink at me becau,MISS,0.0121,0.1094
9/29/25 17:59,GET,68dac50e503bf1876bb00fec,where can you learn how to make solar power/energy,MISS,0.0114,0.1403
9/29/25 17:59,GET,68dac50e503bf1876bb019ec,which site do i go to to look for a person when i ,MISS,0.0043,0.0217
9/29/25 17:59,GET,68dac50e503bf1876bb03384,I just recently found out that I have epilepsy!!?,MISS,0.0123,0.2365
9/29/25 17:59,GET,68dac50e503bf1876bb03227,how can you finalize a divorce if your spouse is m,MISS,0.0116,0.2162
9/29/25 17:59,GET,68dac50e503bf1876bb01461,which club will win...?,MISS,0.0131,0.2723
9/29/25 17:59,GET,68dac50e503bf1876bb01015,should there be uniforms at school? Why?,MISS,0.0112,0.0446
9/29/25 17:59,GET,68dac50e503bf1876bb02239,"hi,am 22 iraqi male live in baghdad,i have two unc",MISS,0.0154,0.2357
9/29/25 17:59,GET,68dac50e503bf1876bb02913,Does a father have rigths in the state of Indiana ,MISS,0.0137,0.1295
9/29/25 17:59,GET,68dac50e503bf1876bb0256f,Why is the number 666 associated with evil?,MISS,0.0121,0.2952
9/29/25 17:59,GET,68dac50e503bf1876bb015a5,can anyone tell me basic difference between differ,MISS,0.0139,0.1292
9/29/25 17:59,GET,68dac50e503bf1876bb02812,What would be the equivalent weight of a mass movi,MISS,0.0126,0.4815
9/29/25 17:59,GET,68dac50e503bf1876bb01b5f,Have you ever despaired over something silly?,MISS,0.0134,0.0
9/29/25 17:59,GET,68dac50e503bf1876bb030d7,what are the IQs of john kerry and george w. bush?,MISS,0.0112,0.0
9/29/25 17:59,GET,68dac50e503bf1876bb02839,What is the name assigned to the place where the a,MISS,0.004,0.1929
9/29/25 17:59,GET,68dac50e503bf1876bb0249a,"If Albert Einstein was so smart, why didn't he dis",MISS,0.0138,0.0273
9/29/25 17:59,GET,68dac50e503bf1876bb01be0,Ok ok ... so ... when do you know that you can hav,MISS,0.0122,0.1387
9/29/25 17:59,GET,68dac50e503bf1876bb02443,Who will be the final 2 teams in the NHL playoffs?,MISS,0.0132,0.0
9/29/25 17:59,GET,68dac50e503bf1876bb02ba9,one person isn't always enough.............or is t,MISS,0.0135,0.1213
9/29/25 17:59,GET,68dac50e503bf1876bb033c4,running away?,MISS,0.0113,0.0831
9/29/25 17:59,GET,68dac50e503bf1876bb014ea,please pick the best................& get 10 pts i,MISS,0.0116,0.2701
9/29/25 17:59,GET,68dac50e503bf1876bb01673,Fibromyalsia cure?,MISS,0.0136,0.1534
9/29/25 17:59,GET,68dac50e503bf1876bb017c6,Are science fairs easy or hard?,MISS,0.0133,0.0341
9/29/25 17:59,GET,68dac50e503bf1876bb01102,Who sings this song from the OC?,MISS,0.0136,0.3046
9/29/25 17:59,GET,68dac50e503bf1876bb02422,I'm planning to develop a program in JAVA that sup,MISS,0.0081,0.0502
9/29/25 17:59,GET,68dac50e503bf1876bb01ad4,Loud car stereos and motorcycles are ruining the q,MISS,0.0117,0.1691
9/29/25 17:59,GET,68dac50e503bf1876bb02504,I thought i was pregnant but then I got my period ,MISS,0.0116,0.1749
9/29/25 17:59,GET,68dac50e503bf1876bb01932,pay card with my money?,MISS,0.0117,0.1562
9/29/25 17:59,GET,68dac50e503bf1876bb01964,anyone good at physics?,MISS,0.0112,0.0787
9/29/25 17:59,GET,68dac50e503bf1876bb0304e,How do you type a citation page???,MISS,0.0145,0.1291
9/29/25 18:00,GET,68dac50e503bf1876bb01b53,i have desided to home school my child and would l,MISS,0.0112,0.1664
9/29/25 18:00,GET,68dac50e503bf1876bb01825,Why can't you smell your own funk?,HIT,0.0018,
9/29/25 18:00,GET,68dac50e503bf1876bb01f5e,What does 'Water under the Bridge ' means? I think,MISS,0.0115,0.2391
