timestamp,operation,id,title,status,latency,score
2025-09-29T19:08:39,GET,68dad576a0b9a9f0dde5d75f,Is cheerleading a sport?,MISS,0.017,0.0753
2025-09-29T19:08:43,GET,68dad576a0b9a9f0dde5e875,are the illegal Latinos and their supporters tryin,MISS,0.0183,0.3454
2025-09-29T19:08:43,GET,68dad576a0b9a9f0dde5f1fb,Do you know the name of this movie? (see details)?,MISS,0.0168,0.0
2025-09-29T19:08:46,GET,68dad576a0b9a9f0dde5d153,A cladogram and a dichotomous key on the Great Whi,MISS,0.0177,0.0347
2025-09-29T19:08:50,GET,68dad576a0b9a9f0dde5db5f,A hydraulic jack has a handle of 43.0cm in length.,MISS,0.0178,0.0
2025-09-29T19:08:51,GET,68dad576a0b9a9f0dde5e6bf,Is this guy gay?,MISS,0.0166,0.0935
2025-09-29T19:08:53,GET,68dad576a0b9a9f0dde5eb2c,what the reason i get buzz in my ear on a night?,MISS,0.0162,0.088
2025-09-29T19:08:53,GET,68dad576a0b9a9f0dde5f447,are there any websites that u can FINANCE rims off,MISS,0.0172,0.1476
2025-09-29T19:08:54,GET,68dad576a0b9a9f0dde5e90c,If you were assigned to put 5 things into a time c,MISS,0.0177,0.0871
2025-09-29T19:08:55,GET,68dad576a0b9a9f0dde5dd58,Pls_help_me!_winner_will_receive_10_points!?,MISS,0.0049,0.0
2025-09-29T19:08:55,GET,68dad576a0b9a9f0dde5d19e,Where can I get the opening credits song from the ,HIT,0.0007,
2025-09-29T19:08:55,GET,68dad576a0b9a9f0dde5cf95,Should governments take a stand against this execu,MISS,0.0059,0.1051
2025-09-29T19:08:59,GET,68dad576a0b9a9f0dde5e2ed,how can i become beautiful?,MISS,0.0186,0.0596
2025-09-29T19:09:01,GET,68dad576a0b9a9f0dde5d8cc,"what is the best way to get shy, quiet teens to op",MISS,0.0182,0.2809
2025-09-29T19:09:02,GET,68dad576a0b9a9f0dde5ec14,looking for a free site to call normal home phones,MISS,0.0165,0.0
2025-09-29T19:09:03,GET,68dad576a0b9a9f0dde5f137,A.L.F....animal liberation front?,MISS,0.0195,0.1589
2025-09-29T19:09:05,GET,68dad576a0b9a9f0dde5e2ce,What wld be your solution for the poor?,MISS,0.0174,0.1491
2025-09-29T19:09:06,GET,68dad576a0b9a9f0dde5ded0,"Ineed answer for this math question, If you find i",MISS,0.0213,0.2275
2025-09-29T19:09:07,GET,68dad576a0b9a9f0dde5d138,Ho can help me become a pro boxer?,MISS,0.0175,0.1295
2025-09-29T19:09:08,GET,68dad576a0b9a9f0dde5ef8e,Looking for the name of a popular 60's song which ,MISS,0.0191,0.1558
2025-09-29T19:09:12,GET,68dad576a0b9a9f0dde5dc1b,What is Time Deficit?,MISS,0.0173,0.0901
2025-09-29T19:09:15,GET,68dad576a0b9a9f0dde5d520,"Are the beliefs of so many people so poor, that th",MISS,0.018,0.1972
2025-09-29T19:09:15,GET,68dad576a0b9a9f0dde5e2f5,they say we live in different dementions all at on,MISS,0.0184,0.1405
2025-09-29T19:09:17,GET,68dad576a0b9a9f0dde5f18c,Why is it that right-wing Anglo people in America ,MISS,0.0166,0.0
2025-09-29T19:09:17,GET,68dad576a0b9a9f0dde5e20c,are there any caterers in new jersey that will del,MISS,0.0162,0.0846
2025-09-29T19:09:18,GET,68dad576a0b9a9f0dde5d3ac,Jupiter moving closer to the sun?,MISS,0.0044,0.0925
2025-09-29T19:09:20,GET,68dad576a0b9a9f0dde5dd29,Tunnel thru the centre of the earth and gravity?,MISS,0.0185,0.5695
2025-09-29T19:09:21,GET,68dad576a0b9a9f0dde5e7a3,PLEASE i need help with this?,MISS,0.0169,0.0
2025-09-29T19:09:22,GET,68dad576a0b9a9f0dde5e05f,What classes in school should i take in school ?,MISS,0.0182,0.0475
2025-09-29T19:09:22,GET,68dad576a0b9a9f0dde5f451,hey i need some help to find out if my house is ha,MISS,0.0186,0.1235
2025-09-29T19:09:22,GET,68dad576a0b9a9f0dde5d0c8,what do you think is the major factor for the resu,MISS,0.0192,0.3266
2025-09-29T19:09:26,GET,68dad576a0b9a9f0dde5d270,An even EASIER question for some points !!?,MISS,0.0186,0.1652
2025-09-29T19:09:26,GET,68dad576a0b9a9f0dde5f202,Yes! Lets remove God from our money! Isn't it idol,MISS,0.0188,0.4011
2025-09-29T19:09:26,GET,68dad576a0b9a9f0dde5db31,Does getting....?,MISS,0.0161,0.0
2025-09-29T19:09:27,GET,68dad576a0b9a9f0dde5dc4c,what are the animals  that respond to changes?,MISS,0.019,0.2522
2025-09-29T19:09:27,GET,68dad576a0b9a9f0dde5e5ea,Do you like Kobe's new number 24?,MISS,0.0185,0.0503
2025-09-29T19:09:27,GET,68dad576a0b9a9f0dde5dea8,should i just let this go on by my friend likes th,MISS,0.0209,0.1718
2025-09-29T19:09:29,GET,68dad576a0b9a9f0dde5f5e5,"Bad rule by NBA, Quick Techs?",MISS,0.0065,0.2693
2025-09-29T19:09:29,GET,68dad576a0b9a9f0dde5ea22,anyone know any good quotes from the declaration o,MISS,0.0051,0.0508
2025-09-29T19:09:30,GET,68dad576a0b9a9f0dde5f61a,what is the best way to stay calm through a presen,MISS,0.0165,0.065
2025-09-29T19:09:30,GET,68dad576a0b9a9f0dde5dc51,"ok, so if it's illegal to download music and movie",MISS,0.0065,0.2039
2025-09-29T19:09:31,GET,68dad576a0b9a9f0dde5f06f,what are the diadvantages of solar power?,MISS,0.0164,0.4121
2025-09-29T19:09:31,GET,68dad576a0b9a9f0dde5e3cc,Is a woman who had a partial hysterectomy suppose ,MISS,0.0164,0.1415
2025-09-29T19:09:33,GET,68dad576a0b9a9f0dde5d08f,What IS hate speech?,MISS,0.0062,0.3381
2025-09-29T19:09:34,GET,68dad576a0b9a9f0dde5defa,Why is it so easy to predict the behaviour of angr,MISS,0.0094,0.0377
2025-09-29T19:09:35,GET,68dad576a0b9a9f0dde5db4a,Are there reasons why I SHOULDN'T consolidate my s,MISS,0.0078,0.1626
2025-09-29T19:09:39,GET,68dad576a0b9a9f0dde5d9e1,"Jose rode his bike for 10 miles, 2/3 of the distan",MISS,0.0166,0.1609
2025-09-29T19:09:39,GET,68dad576a0b9a9f0dde5e404,why do i sometimes feel my heartbeat on different ,MISS,0.0174,0.0761
2025-09-29T19:09:39,GET,68dad576a0b9a9f0dde5f5a6,Will Anthony Mundine ever return to playing rugby ,MISS,0.0164,0.1145
2025-09-29T19:09:42,GET,68dad576a0b9a9f0dde5f3d8,"Child abuse; I got into a fist fight over it, was ",MISS,0.0168,0.0303
2025-09-29T19:09:44,GET,68dad576a0b9a9f0dde5edb2,wireless signal?,MISS,0.0174,0.2793
2025-09-29T19:09:45,GET,68dad576a0b9a9f0dde5dd4e,Is student loan consolidation a scam and should on,MISS,0.0192,0.1399
2025-09-29T19:09:46,GET,68dad576a0b9a9f0dde5e421,Do you think a woman has a better chance of gettin,MISS,0.01,0.0954
2025-09-29T19:09:46,GET,68dad576a0b9a9f0dde5cff7,House contract falling through !!!!?,MISS,0.0051,0.0397
2025-09-29T19:09:48,GET,68dad576a0b9a9f0dde5ea3b,Who should the Cardinals get in the NFL draft next,MISS,0.0041,0.1254
2025-09-29T19:09:49,GET,68dad576a0b9a9f0dde5e969,Which Rock Band Would You Join?,MISS,0.0172,0.1066
2025-09-29T19:09:49,GET,68dad576a0b9a9f0dde5da22,What can you do to stop your mail from going missi,MISS,0.0184,0.1573
2025-09-29T19:09:54,GET,68dad576a0b9a9f0dde5f037,The Mid-Atlantic Ridge is...?,MISS,0.0163,0.2832
2025-09-29T19:09:54,GET,68dad576a0b9a9f0dde5f128,Physics Movie Problem?,MISS,0.0163,0.1129
2025-09-29T19:09:55,GET,68dad576a0b9a9f0dde5d707,1)what is ping? 2)difference between DNS and DSN?,MISS,0.0103,0.184
2025-09-29T19:09:56,GET,68dad576a0b9a9f0dde5ed07,why do people turn cold about going to church?,MISS,0.0165,0.264
2025-09-29T19:09:58,GET,68dad576a0b9a9f0dde5d556,How many of you believe that American troops shoul,MISS,0.0123,0.1811
2025-09-29T19:09:58,GET,68dad576a0b9a9f0dde5f525,does anyone know how i contact clear channel regar,MISS,0.0167,0.0
2025-09-29T19:09:58,GET,68dad576a0b9a9f0dde5f2c8,Why do East Europeans hate America?,MISS,0.0187,0.1639
2025-09-29T19:09:58,GET,68dad576a0b9a9f0dde5e0cd,How do I strengthen my faith?,MISS,0.0173,0.2978
2025-09-29T19:09:59,GET,68dad576a0b9a9f0dde5f192,How does war affect the economy of a country?,MISS,0.0057,0.1868
2025-09-29T19:10:00,GET,68dad576a0b9a9f0dde5d9da,Convert the following from standard form to trigon,MISS,0.0044,0.0789
2025-09-29T19:10:01,GET,68dad576a0b9a9f0dde5e9e9,King Kong Screen Shots.......?,MISS,0.0088,0.0742
2025-09-29T19:10:04,GET,68dad576a0b9a9f0dde5e422,some of the avatars are showing up as a red x is a,MISS,0.0175,0.0358
2025-09-29T19:10:07,GET,68dad576a0b9a9f0dde5d8a1,Do you worry about a terroist attack more than a y,MISS,0.0169,0.1323
2025-09-29T19:10:08,GET,68dad576a0b9a9f0dde5df3a,French question!!?,MISS,0.017,0.5
2025-09-29T19:10:09,GET,68dad576a0b9a9f0dde5e969,Which Rock Band Would You Join?,HIT,0.0018,
2025-09-29T19:10:09,GET,68dad576a0b9a9f0dde5deb9,Does anybody know anything about Libras?,MISS,0.0187,0.0577
2025-09-29T19:10:09,GET,68dad576a0b9a9f0dde5d812,Do ppl of the world like our nation Canada?,MISS,0.0171,0.1757
2025-09-29T19:10:09,GET,68dad576a0b9a9f0dde5e762,what to think when i guy says I LOVE YOU after onl,MISS,0.0171,0.1727
2025-09-29T19:10:09,GET,68dad576a0b9a9f0dde5d1f0,How do i hang up Garland?,MISS,0.0068,0.0503
2025-09-29T19:10:10,GET,68dad576a0b9a9f0dde5eb04,Pl.trace for me the site where I can listen to Hym,MISS,0.014,0.063
2025-09-29T19:10:11,GET,68dad576a0b9a9f0dde5ebb2,"where can we buy a trampoline in manila,philippine",MISS,0.0156,0.0
2025-09-29T19:10:12,GET,68dad576a0b9a9f0dde5e9f9,am i gay or bisexual?,MISS,0.0164,0.1178
2025-09-29T19:10:12,GET,68dad576a0b9a9f0dde5d854,What is pepsin?,MISS,0.0176,0.271
2025-09-29T19:10:12,GET,68dad576a0b9a9f0dde5dd01,my grandmother dose cycling .........?,MISS,0.0175,0.2133
2025-09-29T19:10:13,GET,68dad576a0b9a9f0dde5f0b4,I posted a question about choosing a language afte,MISS,0.0154,0.0781
2025-09-29T19:10:14,GET,68dad576a0b9a9f0dde5e0b9,"Who is more (WWE) Carlito looking, Anderson Vareja",MISS,0.015,0.1356
2025-09-29T19:10:15,GET,68dad576a0b9a9f0dde5e647,Where can I find a dichotomous key of sharks?,MISS,0.0055,0.117
2025-09-29T19:10:21,GET,68dad576a0b9a9f0dde5f3c3,whats the meaning of this word ' krossa rutor'?,MISS,0.0163,0.1323
2025-09-29T19:10:22,GET,68dad576a0b9a9f0dde5f48a,Why does the Amercian League has a DH and the Nati,MISS,0.0184,0.3231
2025-09-29T19:10:24,GET,68dad576a0b9a9f0dde5d8e6,Should I watch stinky Star Wars with my brother an,MISS,0.0065,0.1068
2025-09-29T19:10:24,GET,68dad576a0b9a9f0dde5e3fa,Is this rude?,MISS,0.0162,0.1237
2025-09-29T19:10:25,GET,68dad576a0b9a9f0dde5db6b,Spyware doctor and my computer... do they mix?,MISS,0.0051,0.0581
2025-09-29T19:10:27,GET,68dad576a0b9a9f0dde5e59c,So those who don't oppose the gov. getting YOUR ph,MISS,0.0062,0.1662
2025-09-29T19:10:29,GET,68dad576a0b9a9f0dde5e0e3,Do you Believe In Ghosts and other supernatural st,MISS,0.0169,0.0658
2025-09-29T19:10:29,GET,68dad576a0b9a9f0dde5e505,Do you think Mark Williams stands a good chance of,MISS,0.0047,0.271
2025-09-29T19:10:30,GET,68dad576a0b9a9f0dde5f243,I need to know....?,MISS,0.0045,0.0
2025-09-29T19:10:30,GET,68dad576a0b9a9f0dde5df4c,"i'd like to know what ""Virgin Coconut Oil"" is good",MISS,0.0061,0.1907
2025-09-29T19:10:32,GET,68dad576a0b9a9f0dde5ec28,I'm Curious Who Has Tattoos Here...?,MISS,0.0072,0.0
2025-09-29T19:10:33,GET,68dad576a0b9a9f0dde5d405,how would all modern day religions explain our pla,MISS,0.0051,0.1088
2025-09-29T19:10:33,GET,68dad576a0b9a9f0dde5e045,presciption  help?,MISS,0.0175,0.0275
2025-09-29T19:10:33,GET,68dad576a0b9a9f0dde5dc6a,I have a question in our new believer book for som,MISS,0.0196,0.107
2025-09-29T19:10:34,GET,68dad576a0b9a9f0dde5e61f,Can I place the Quran also in Scienctific Books?,MISS,0.0187,0.1705
2025-09-29T19:10:35,GET,68dad576a0b9a9f0dde5e8bf,I have a good music  site that is free to used?,MISS,0.0185,0.102
2025-09-29T19:10:36,GET,68dad576a0b9a9f0dde5e9b8,Do you think that the ottawa senators made a perfe,MISS,0.0202,0.1257
2025-09-29T19:10:36,GET,68dad576a0b9a9f0dde5e0f7,Who contributed more to society as a philosopher..,MISS,0.0103,0.0792
2025-09-29T19:10:37,GET,68dad576a0b9a9f0dde5e239,Laptop battery and Sony Vaio?,MISS,0.0046,0.0939
2025-09-29T19:10:37,GET,68dad576a0b9a9f0dde5e99d,(x/3)-(x/6)=3?,MISS,0.0079,0.0
2025-09-29T19:10:37,GET,68dad576a0b9a9f0dde5e787,What color is Invisible ?,MISS,0.0183,0.1057
2025-09-29T19:10:38,GET,68dad576a0b9a9f0dde5e5d6,Do you think Puerto Rico should become the fifty f,MISS,0.0113,0.1049
2025-09-29T19:10:39,GET,68dad576a0b9a9f0dde5cfa4,Arabic sites?,MISS,0.0042,0.3273
2025-09-29T19:10:41,GET,68dad576a0b9a9f0dde5eb17,!!!moms only!!!?,MISS,0.0218,0.3079
2025-09-29T19:10:42,GET,68dad576a0b9a9f0dde5e4b7,"stories,rhymes about bread?",MISS,0.0172,0.0945
2025-09-29T19:10:43,GET,68dad576a0b9a9f0dde5e37c,Does anyone have any Madonna albums or singles?,MISS,0.0164,0.0
2025-09-29T19:10:43,GET,68dad576a0b9a9f0dde5f66d,Should we not want DEMOCRACY IN HEAVEN?,MISS,0.0219,0.3334
2025-09-29T19:10:47,GET,68dad576a0b9a9f0dde5f014,When i bend knee i can feel the entire thing snap ,MISS,0.0179,0.1253
2025-09-29T19:10:49,GET,68dad576a0b9a9f0dde5ec87,"can anyone help me to study,workin as a nurse in e",MISS,0.0164,0.0
2025-09-29T19:10:51,GET,68dad576a0b9a9f0dde5ecc3,bleach & water as a disinfectant?,MISS,0.0175,0.3063
2025-09-29T19:10:52,GET,68dad576a0b9a9f0dde5effe,What does this quote mean?,MISS,0.0178,0.0
2025-09-29T19:10:52,GET,68dad576a0b9a9f0dde5d645,"In this latest slaughter in New York, one cop fire",MISS,0.018,0.131
2025-09-29T19:10:53,GET,68dad576a0b9a9f0dde5dff9,Where can I get help to cope with my sister's alco,MISS,0.0162,0.0953
2025-09-29T19:10:53,GET,68dad576a0b9a9f0dde5f42f,how to get proof of indian bloodline?,MISS,0.0174,0.1528
2025-09-29T19:10:55,GET,68dad576a0b9a9f0dde5da39,What exactly is Deet in mosquitoe sprays and why d,MISS,0.0174,0.1157
2025-09-29T19:11:01,GET,68dad576a0b9a9f0dde5d52e,"Who lkes or lives in Fayetteville, AR?!?",MISS,0.0168,0.2316
2025-09-29T19:11:01,GET,68dad576a0b9a9f0dde5de19,parents if  getting good grades is what u want you,MISS,0.0205,0.1957
2025-09-29T19:11:02,GET,68dad576a0b9a9f0dde5d2ca,"Why did my question get pulled off, it is a seriou",MISS,0.0175,0.0667
2025-09-29T19:11:02,GET,68dad576a0b9a9f0dde5e50b,My school is the best in the state... and its not ,MISS,0.0184,0.3726
2025-09-29T19:11:03,GET,68dad576a0b9a9f0dde5e383,Is an underwriter the same as an appraiser?,MISS,0.02,0.2932
2025-09-29T19:11:03,GET,68dad576a0b9a9f0dde5eeb9,why is harry potter evil i think they are?,MISS,0.0169,0.1453
2025-09-29T19:11:04,GET,68dad576a0b9a9f0dde5dd95,"Is ""Green Day"" just a half-A**ed version of the ""R",MISS,0.0174,0.2174
2025-09-29T19:11:08,GET,68dad576a0b9a9f0dde5d2c6,do any girls dance in thier panties?,MISS,0.0105,0.0267
2025-09-29T19:11:08,GET,68dad576a0b9a9f0dde5da0c,"If Adam & Eve were metaphorical, was Jesus and his",MISS,0.0178,0.3261
2025-09-29T19:11:08,GET,68dad576a0b9a9f0dde5d9aa,how to loose lbs fast?,MISS,0.0188,0.1551
2025-09-29T19:11:13,GET,68dad576a0b9a9f0dde5d179,Seroquel-I have heard with this drug it is very da,MISS,0.0081,0.2423
2025-09-29T19:11:13,GET,68dad576a0b9a9f0dde5e846,How can the Military?,MISS,0.005,0.1929
2025-09-29T19:11:16,GET,68dad576a0b9a9f0dde5de74,more anwser's                                     ,MISS,0.016,0.0951
2025-09-29T19:11:16,GET,68dad576a0b9a9f0dde5ecf2,How is Opal seperated from the ore?,MISS,0.0159,0.2071
2025-09-29T19:11:16,GET,68dad576a0b9a9f0dde5d361,does anyone know????,MISS,0.0189,0.0216
2025-09-29T19:11:17,GET,68dad576a0b9a9f0dde5d248,"Hey, what could be the speed of light if it's emit",MISS,0.0186,0.3285
2025-09-29T19:11:17,GET,68dad576a0b9a9f0dde5f2bd,Can someone translate this phrase into french?????,MISS,0.0179,0.0
2025-09-29T19:11:18,GET,68dad576a0b9a9f0dde5cf6f,I just found out a couple of Christians are moving,MISS,0.0188,0.1818
2025-09-29T19:11:18,GET,68dad576a0b9a9f0dde5ef91,What are the actual capacities of hard disc drives,MISS,0.0187,0.191
2025-09-29T19:11:18,GET,68dad576a0b9a9f0dde5f4cf,Good Medieval Movies?,MISS,0.018,0.0343
2025-09-29T19:11:19,GET,68dad576a0b9a9f0dde5e049,Who And Where was Saturn Discovered?,MISS,0.0214,0.1201
2025-09-29T19:11:19,GET,68dad576a0b9a9f0dde5dba4,is there a way to top load data in Excel and have ,MISS,0.0165,0.2139
2025-09-29T19:11:19,GET,68dad576a0b9a9f0dde5dbf2,what is wrong with the scottish and football?,MISS,0.0191,0.288
2025-09-29T19:11:20,GET,68dad576a0b9a9f0dde5ee2b,How can you help stop your alcholic boyfriend from,MISS,0.0186,0.2252
2025-09-29T19:11:21,GET,68dad576a0b9a9f0dde5d0e6,a picture of a 300 pouind bike rider on a bmx bike,MISS,0.0164,0.0509
2025-09-29T19:11:25,GET,68dad576a0b9a9f0dde5ec10,what is another name of excel?,MISS,0.017,0.0
2025-09-29T19:11:25,GET,68dad576a0b9a9f0dde5d575,Why does God send poor people to hell when He is d,MISS,0.0047,0.3214
2025-09-29T19:11:27,GET,68dad576a0b9a9f0dde5d286,"I am about to take an online exam, why does it kee",MISS,0.0056,0.1459
2025-09-29T19:11:29,GET,68dad576a0b9a9f0dde5e10d,Do you think that is is fair for people with famil,MISS,0.0164,0.2512
2025-09-29T19:11:31,GET,68dad576a0b9a9f0dde5cf60,ladies...favorite thing a guy can do to make you c,MISS,0.0156,0.1083
2025-09-29T19:11:32,GET,68dad576a0b9a9f0dde5d2bc,They Might Be Giants question?,MISS,0.0166,0.0594
2025-09-29T19:11:34,GET,68dad576a0b9a9f0dde5d41e,men why do most of you fantasize about children(wi,MISS,0.0167,0.027
2025-09-29T19:11:36,GET,68dad576a0b9a9f0dde5dff0,Have u ever been 2 a wacky wedding or funeral?,MISS,0.0157,0.2305
2025-09-29T19:11:36,GET,68dad576a0b9a9f0dde5eb51,who should stop the war?,MISS,0.0158,0.0931
2025-09-29T19:11:39,GET,68dad576a0b9a9f0dde5d7c0,why do people snor when they are asleep?,MISS,0.0055,0.0317
2025-09-29T19:11:39,GET,68dad576a0b9a9f0dde5d8d1,What is cocktail attire for men and women?,MISS,0.0064,0.198
2025-09-29T19:11:40,GET,68dad576a0b9a9f0dde5e731,is it ok....?,MISS,0.0105,0.341
2025-09-29T19:11:41,GET,68dad576a0b9a9f0dde5d85c,How stubborn are graduate schools when accepting a,MISS,0.0168,0.0864
2025-09-29T19:11:41,GET,68dad576a0b9a9f0dde5dbed,"Okay so what does it mean when it says""what is the",MISS,0.0159,0.0876
2025-09-29T19:11:42,GET,68dad576a0b9a9f0dde5d881,Iam looking for my indian tribial number.Can anyon,MISS,0.0121,0.0849
2025-09-29T19:11:43,GET,68dad576a0b9a9f0dde5d869,Does anyone know which wensite teaches Flash8 and ,MISS,0.0045,0.0506
2025-09-29T19:11:43,GET,68dad576a0b9a9f0dde5f0c7,When  americans are looking for jobs why do we hav,MISS,0.0051,0.2378
2025-09-29T19:11:45,GET,68dad576a0b9a9f0dde5f619,Brazil consulates in latin America years 1800?,MISS,0.0166,0.0958
2025-09-29T19:11:45,GET,68dad576a0b9a9f0dde5e27e,Which country (besides the Netherlands) is the clo,MISS,0.0221,0.3286
2025-09-29T19:11:46,GET,68dad576a0b9a9f0dde5d1e3,PLEASE HELP ME!!!!!! i will do anything(I MEAN ANY,MISS,0.0181,0.2004
2025-09-29T19:11:47,GET,68dad576a0b9a9f0dde5e109,"How is it you have ,Black Americans,Greek American",MISS,0.0166,0.1334
2025-09-29T19:11:47,GET,68dad576a0b9a9f0dde5f216,How do write this sentence in Korean?,MISS,0.0164,0.0545
2025-09-29T19:11:47,GET,68dad576a0b9a9f0dde5ece9,Is it alright to shave off pubic hair?,MISS,0.0195,0.2461
2025-09-29T19:11:47,GET,68dad576a0b9a9f0dde5df70,would you go for this trade?,MISS,0.0157,0.1573
2025-09-29T19:11:48,GET,68dad576a0b9a9f0dde5daaf,Thomas Rosicky has signed to a new club few weeks ,MISS,0.0147,0.0
2025-09-29T19:11:48,GET,68dad576a0b9a9f0dde5f30b,How much stronger is a magnitude 6 quake than a 3 ,MISS,0.0165,0.308
2025-09-29T19:11:49,GET,68dad576a0b9a9f0dde5da3f,what is this song title...?,MISS,0.0121,0.0
2025-09-29T19:11:50,GET,68dad576a0b9a9f0dde5d086,Find the volume of 1 mole of H2 gas at STP in the ,MISS,0.0142,0.0739
2025-09-29T19:11:50,GET,68dad576a0b9a9f0dde5dcc6,"In Texas, there is a certain holiday called Junete",MISS,0.016,0.2028
2025-09-29T19:11:50,GET,68dad576a0b9a9f0dde5d3a2,Where can I find some information on the proper st,MISS,0.0162,0.1124
2025-09-29T19:11:51,GET,68dad576a0b9a9f0dde5f233,What is  state unemployment tax act?,MISS,0.0204,0.2216
